Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
6/5/2020,AQS,100031008,3,6.2,ug/m3 LC,34,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
6/6/2020,AQS,100031008,3,7.8,ug/m3 LC,43,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
6/7/2020,AQS,100031008,3,4.6,ug/m3 LC,26,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
6/8/2020,AQS,100031008,3,4.5,ug/m3 LC,25,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
6/9/2020,AQS,100031008,3,5.7,ug/m3 LC,32,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
6/10/2020,AQS,100031008,3,8.6,ug/m3 LC,48,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
6/11/2020,AQS,100031008,3,6.8,ug/m3 LC,38,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
6/12/2020,AQS,100031008,3,5.6,ug/m3 LC,31,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
6/13/2020,AQS,100031008,3,3.5,ug/m3 LC,19,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
6/14/2020,AQS,100031008,3,3.5,ug/m3 LC,19,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
6/15/2020,AQS,100031008,3,4.7,ug/m3 LC,26,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
6/16/2020,AQS,100031008,3,4.8,ug/m3 LC,27,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
6/17/2020,AQS,100031008,3,4.1,ug/m3 LC,23,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
6/18/2020,AQS,100031008,3,3.6,ug/m3 LC,20,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
6/19/2020,AQS,100031008,3,6.2,ug/m3 LC,34,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
6/20/2020,AQS,100031008,3,6.2,ug/m3 LC,34,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
6/21/2020,AQS,100031008,3,4.7,ug/m3 LC,26,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
6/22/2020,AQS,100031008,3,5.5,ug/m3 LC,31,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
6/23/2020,AQS,100031008,3,9.1,ug/m3 LC,51,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
6/24/2020,AQS,100031008,3,5.4,ug/m3 LC,30,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
6/25/2020,AQS,100031008,3,7.2,ug/m3 LC,40,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
6/26/2020,AQS,100031008,3,7.3,ug/m3 LC,41,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
6/27/2020,AQS,100031008,3,8.6,ug/m3 LC,48,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
6/28/2020,AQS,100031008,3,7.7,ug/m3 LC,43,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
6/29/2020,AQS,100031008,3,7.6,ug/m3 LC,42,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
6/30/2020,AQS,100031008,3,6.6,ug/m3 LC,37,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/1/2020,AQS,100031008,3,5.6,ug/m3 LC,31,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/2/2020,AQS,100031008,3,9.2,ug/m3 LC,51,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/3/2020,AQS,100031008,3,13.5,ug/m3 LC,59,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/4/2020,AQS,100031008,3,9.4,ug/m3 LC,52,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/5/2020,AQS,100031008,3,12.3,ug/m3 LC,57,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/6/2020,AQS,100031008,3,9.2,ug/m3 LC,51,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/7/2020,AQS,100031008,3,8.5,ug/m3 LC,47,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/8/2020,AQS,100031008,3,8.1,ug/m3 LC,45,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/9/2020,AQS,100031008,3,6,ug/m3 LC,33,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/10/2020,AQS,100031008,3,3.5,ug/m3 LC,19,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/11/2020,AQS,100031008,3,5.3,ug/m3 LC,29,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/12/2020,AQS,100031008,3,6.4,ug/m3 LC,36,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/13/2020,AQS,100031008,3,6.7,ug/m3 LC,37,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/14/2020,AQS,100031008,3,5.9,ug/m3 LC,33,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/15/2020,AQS,100031008,3,6.7,ug/m3 LC,37,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/16/2020,AQS,100031008,3,4.7,ug/m3 LC,26,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/17/2020,AQS,100031008,3,7.5,ug/m3 LC,42,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/18/2020,AQS,100031008,3,8.8,ug/m3 LC,49,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/19/2020,AQS,100031008,3,10.4,ug/m3 LC,53,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/20/2020,AQS,100031008,3,10.2,ug/m3 LC,53,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/21/2020,AQS,100031008,3,7.2,ug/m3 LC,40,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/22/2020,AQS,100031008,3,7.1,ug/m3 LC,39,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/23/2020,AQS,100031008,3,6.1,ug/m3 LC,34,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/24/2020,AQS,100031008,3,4.5,ug/m3 LC,25,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/25/2020,AQS,100031008,3,5.5,ug/m3 LC,31,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/26/2020,AQS,100031008,3,8.9,ug/m3 LC,49,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/27/2020,AQS,100031008,3,11.4,ug/m3 LC,55,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/28/2020,AQS,100031008,3,8,ug/m3 LC,44,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/29/2020,AQS,100031008,3,8.1,ug/m3 LC,45,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/30/2020,AQS,100031008,3,9.4,ug/m3 LC,52,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
7/31/2020,AQS,100031008,3,6.1,ug/m3 LC,34,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/1/2020,AQS,100031008,3,8.4,ug/m3 LC,47,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/2/2020,AQS,100031008,3,8.5,ug/m3 LC,47,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/3/2020,AQS,100031008,3,5.4,ug/m3 LC,30,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/4/2020,AQS,100031008,3,4.6,ug/m3 LC,26,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/5/2020,AQS,100031008,3,7.4,ug/m3 LC,41,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/6/2020,AQS,100031008,3,8.2,ug/m3 LC,46,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/7/2020,AQS,100031008,3,6.3,ug/m3 LC,35,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/8/2020,AQS,100031008,3,5.9,ug/m3 LC,33,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/9/2020,AQS,100031008,3,7.1,ug/m3 LC,39,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/10/2020,AQS,100031008,3,8.7,ug/m3 LC,48,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/11/2020,AQS,100031008,3,8.5,ug/m3 LC,47,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/12/2020,AQS,100031008,3,7.8,ug/m3 LC,43,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/13/2020,AQS,100031008,3,7,ug/m3 LC,39,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/14/2020,AQS,100031008,3,9.7,ug/m3 LC,52,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/15/2020,AQS,100031008,3,10.8,ug/m3 LC,54,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/16/2020,AQS,100031008,3,6.4,ug/m3 LC,36,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/17/2020,AQS,100031008,3,6.5,ug/m3 LC,36,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/18/2020,AQS,100031008,3,6.9,ug/m3 LC,38,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/19/2020,AQS,100031008,3,8.5,ug/m3 LC,47,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/20/2020,AQS,100031008,3,5.6,ug/m3 LC,31,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/21/2020,AQS,100031008,3,6.9,ug/m3 LC,38,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/22/2020,AQS,100031008,3,6.7,ug/m3 LC,37,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/23/2020,AQS,100031008,3,4.9,ug/m3 LC,27,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/24/2020,AQS,100031008,3,6.3,ug/m3 LC,35,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/25/2020,AQS,100031008,3,11.5,ug/m3 LC,55,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/26/2020,AQS,100031008,3,6.2,ug/m3 LC,34,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/27/2020,AQS,100031008,3,9.3,ug/m3 LC,51,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/28/2020,AQS,100031008,3,6.9,ug/m3 LC,38,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/29/2020,AQS,100031008,3,4.9,ug/m3 LC,27,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/30/2020,AQS,100031008,3,4.1,ug/m3 LC,23,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
8/31/2020,AQS,100031008,3,3.9,ug/m3 LC,22,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
9/1/2020,AQS,100031008,3,4.3,ug/m3 LC,24,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
9/2/2020,AQS,100031008,3,7.1,ug/m3 LC,39,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
9/3/2020,AQS,100031008,3,6.7,ug/m3 LC,37,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
9/4/2020,AQS,100031008,3,8.8,ug/m3 LC,49,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
9/5/2020,AQS,100031008,3,4.5,ug/m3 LC,25,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
9/6/2020,AQS,100031008,3,5.4,ug/m3 LC,30,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
9/7/2020,AQS,100031008,3,4.1,ug/m3 LC,23,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
9/8/2020,AQS,100031008,3,4.4,ug/m3 LC,24,Route 9 Delaware City,1,100,88101,PM2.5 - Local Conditions,236,Teledyne T640 at 5.0 LPM,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",10,Delaware,3,New Castle,39.57768,-75.603658
