Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
3/27/2020,AQS,360610115,3,6.2,ug/m3 LC,34,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
3/28/2020,AQS,360610115,3,5,ug/m3 LC,28,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
3/29/2020,AQS,360610115,3,1.7,ug/m3 LC,9,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
3/30/2020,AQS,360610115,3,5.2,ug/m3 LC,29,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
3/31/2020,AQS,360610115,3,2.2,ug/m3 LC,12,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/1/2020,AQS,360610115,3,4,ug/m3 LC,22,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/2/2020,AQS,360610115,3,3,ug/m3 LC,17,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/3/2020,AQS,360610115,3,2.3,ug/m3 LC,13,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/4/2020,AQS,360610115,3,2.9,ug/m3 LC,16,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/5/2020,AQS,360610115,3,9.4,ug/m3 LC,52,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/6/2020,AQS,360610115,3,3.6,ug/m3 LC,20,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/7/2020,AQS,360610115,3,5.3,ug/m3 LC,29,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/8/2020,AQS,360610115,3,8.3,ug/m3 LC,46,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/9/2020,AQS,360610115,3,4.2,ug/m3 LC,23,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/10/2020,AQS,360610115,3,4.1,ug/m3 LC,23,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/11/2020,AQS,360610115,3,4.6,ug/m3 LC,26,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/12/2020,AQS,360610115,3,8.1,ug/m3 LC,45,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/13/2020,AQS,360610115,3,5,ug/m3 LC,28,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/14/2020,AQS,360610115,3,5.3,ug/m3 LC,29,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/15/2020,AQS,360610115,3,4.7,ug/m3 LC,26,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/16/2020,AQS,360610115,3,5.5,ug/m3 LC,31,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/17/2020,AQS,360610115,3,5.9,ug/m3 LC,33,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/18/2020,AQS,360610115,3,3.5,ug/m3 LC,19,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/19/2020,AQS,360610115,3,7.4,ug/m3 LC,41,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/20/2020,AQS,360610115,3,3.8,ug/m3 LC,21,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/21/2020,AQS,360610115,3,5,ug/m3 LC,28,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/22/2020,AQS,360610115,3,4.6,ug/m3 LC,26,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/23/2020,AQS,360610115,3,6.9,ug/m3 LC,38,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/24/2020,AQS,360610115,3,4.6,ug/m3 LC,26,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/25/2020,AQS,360610115,3,6.6,ug/m3 LC,37,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/26/2020,AQS,360610115,3,2.9,ug/m3 LC,16,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/27/2020,AQS,360610115,3,1,ug/m3 LC,6,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/28/2020,AQS,360610115,3,4.3,ug/m3 LC,24,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/29/2020,AQS,360610115,3,5.3,ug/m3 LC,29,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
4/30/2020,AQS,360610115,3,4.6,ug/m3 LC,26,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
5/1/2020,AQS,360610115,3,2,ug/m3 LC,11,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
5/2/2020,AQS,360610115,3,4.8,ug/m3 LC,27,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
7/18/2020,AQS,360610115,3,7.6,ug/m3 LC,42,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
7/19/2020,AQS,360610115,3,12,ug/m3 LC,56,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
7/20/2020,AQS,360610115,3,9.5,ug/m3 LC,52,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
7/21/2020,AQS,360610115,3,7.4,ug/m3 LC,41,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
7/22/2020,AQS,360610115,3,12.5,ug/m3 LC,57,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
7/23/2020,AQS,360610115,3,5.5,ug/m3 LC,31,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
7/24/2020,AQS,360610115,3,4,ug/m3 LC,22,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
7/25/2020,AQS,360610115,3,8,ug/m3 LC,44,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
7/26/2020,AQS,360610115,3,8,ug/m3 LC,44,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
7/27/2020,AQS,360610115,3,10.7,ug/m3 LC,54,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
7/28/2020,AQS,360610115,3,8.7,ug/m3 LC,48,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
7/29/2020,AQS,360610115,3,8.4,ug/m3 LC,47,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
7/30/2020,AQS,360610115,3,8.4,ug/m3 LC,47,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
7/31/2020,AQS,360610115,3,5.3,ug/m3 LC,29,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/1/2020,AQS,360610115,3,7.5,ug/m3 LC,42,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/2/2020,AQS,360610115,3,8.6,ug/m3 LC,48,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/3/2020,AQS,360610115,3,7.2,ug/m3 LC,40,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/4/2020,AQS,360610115,3,9.2,ug/m3 LC,51,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/6/2020,AQS,360610115,3,7.1,ug/m3 LC,39,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/7/2020,AQS,360610115,3,8.1,ug/m3 LC,45,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/8/2020,AQS,360610115,3,4,ug/m3 LC,22,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/9/2020,AQS,360610115,3,8.4,ug/m3 LC,47,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/10/2020,AQS,360610115,3,14.7,ug/m3 LC,61,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/11/2020,AQS,360610115,3,13.5,ug/m3 LC,59,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/12/2020,AQS,360610115,3,13,ug/m3 LC,58,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/13/2020,AQS,360610115,3,6.5,ug/m3 LC,36,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/14/2020,AQS,360610115,3,6.7,ug/m3 LC,37,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/15/2020,AQS,360610115,3,5.3,ug/m3 LC,29,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/16/2020,AQS,360610115,3,2.7,ug/m3 LC,15,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/17/2020,AQS,360610115,3,5.4,ug/m3 LC,30,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/18/2020,AQS,360610115,3,3.7,ug/m3 LC,21,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/19/2020,AQS,360610115,3,6.3,ug/m3 LC,35,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/20/2020,AQS,360610115,3,0.1,ug/m3 LC,1,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/21/2020,AQS,360610115,3,7.4,ug/m3 LC,41,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/22/2020,AQS,360610115,3,9.1,ug/m3 LC,51,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/23/2020,AQS,360610115,3,7.1,ug/m3 LC,39,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/24/2020,AQS,360610115,3,6.1,ug/m3 LC,34,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/25/2020,AQS,360610115,3,7.8,ug/m3 LC,43,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/26/2020,AQS,360610115,3,0.4,ug/m3 LC,2,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/27/2020,AQS,360610115,3,8.6,ug/m3 LC,48,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/28/2020,AQS,360610115,3,9,ug/m3 LC,50,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/29/2020,AQS,360610115,3,4.1,ug/m3 LC,23,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/30/2020,AQS,360610115,3,1.3,ug/m3 LC,7,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
8/31/2020,AQS,360610115,3,2.2,ug/m3 LC,12,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
9/1/2020,AQS,360610115,3,2.2,ug/m3 LC,12,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
9/2/2020,AQS,360610115,3,4.4,ug/m3 LC,24,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
9/3/2020,AQS,360610115,3,5.8,ug/m3 LC,32,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
9/4/2020,AQS,360610115,3,6.1,ug/m3 LC,34,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
9/5/2020,AQS,360610115,3,2.9,ug/m3 LC,16,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
9/6/2020,AQS,360610115,3,6.8,ug/m3 LC,38,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
9/7/2020,AQS,360610115,3,2.8,ug/m3 LC,16,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
9/8/2020,AQS,360610115,3,5.9,ug/m3 LC,33,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
9/10/2020,AQS,360610115,3,3.6,ug/m3 LC,20,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
9/11/2020,AQS,360610115,3,4,ug/m3 LC,22,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
9/12/2020,AQS,360610115,3,2.5,ug/m3 LC,14,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
9/13/2020,AQS,360610115,3,4.3,ug/m3 LC,24,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
9/14/2020,AQS,360610115,3,1.2,ug/m3 LC,7,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
9/15/2020,AQS,360610115,3,1.1,ug/m3 LC,6,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
9/16/2020,AQS,360610115,3,3.7,ug/m3 LC,21,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
9/17/2020,AQS,360610115,3,6.5,ug/m3 LC,36,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
9/18/2020,AQS,360610115,3,4.9,ug/m3 LC,27,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
9/19/2020,AQS,360610115,3,1.2,ug/m3 LC,7,Intermediate School 143,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,702,PM2.5 SCC w/Correction Factor,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.84955,-73.935649
